trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
76339	16518	1	1	1	3	1	5	0.0	3	2015	1	5	1	11.75	68	0	0	1	527	0.322777778	0.073055556	0.248333333	0.0	0.016666667	0.0	0	0.145833333	0.0	0.47	0.0	0.266667
76359	16522	0	8	1	3	1	1	1.0	3	2015	1	5	1	15.41666667	33	1	1	1	425	0.112222222	0.056666667	0.054166667	0.0	0.03	0.0	0	0.045833333	1.5	0.1	0.0	0.0727273
76364	16522	2	1	1	5	1	5	0.0	3	2015	1	5	1	15.1	5	0	0	1	331	0.0925	0.052222222	0.033333333	0.0	0.016666667	0.0	0	0.033888889	0.0	0.07	0.0	0.0327869
76383	16525	0	0	3	4	6	1	1.0	3	2015	1	5	1	9.25	30	1	0	0	4905	1.108611111	0.362222222	0.047777778	0.0	0.333055556	0.1	1	0.3325	3.0	0.78	10.5	0.73183
76409	16529	3	6	4	1	1	5	0.0	3	2015	1	6	2	18.08333333	62	0	1	1	1621	0.4477777779999999	0.1411111109999999	0.180833333	0.0	0.1	0.0	0	0.122777778	0.0	0.35	0.0	0.380091
76435	16535	0	1	4	5	1	1	1.0	3	2015	1	6	2	12.0	41	1	1	1	7708	1.718888889	0.47	0.1411111109999999	0.2166666669999999	0.170555556	0.225	2	0.4352777779999999	4.5	1.23	0.0	0.490108
76441	16535	1	2	4	5	1	1	1.0	3	2015	1	6	2	19.5	42	0	1	1	820	0.206111111	0.059444444	0.113611111	0.0	0.0375	0.0	0	0.13	1.5	0.35	0.0	0.4444439999999999
76442	16535	2	0	4	2	1	5	0.0	3	2015	1	6	2	8.25	7	0	0	1	9587	2.234166667	0.6411111110000001	0.153888889	0.0	0.7263888890000001	0.091666667	1	0.584444444	0.0	1.65	0.0	0.549905
76449	16538	0	1	3	4	6	1	1.0	3	2015	1	6	2	0.0	54	0	1	0	3565	0.8280555559999999	0.309166667	0.067777778	0.133333333	0.0	0.0	0	0.233333333	2.4	0.6	0.0	0.513095
76452	16539	0	3	4	4	1	1	1.0	3	2015	1	6	2	10.16666667	49	1	1	1	1325	0.371666667	0.131111111	0.163888889	0.0	0.177777778	0.0	0	0.139444444	1.5	0.37	0.0	0.0916335
76492	16547	0	1	3	3	1	5	0.0	3	2015	1	6	2	9.75	65	0	1	2	2903	0.705277778	0.211666667	0.094166667	0.0	0.2394444439999999	0.0	0	0.1775	0.0	0.51	0.0	0.2942099999999999
76496	16548	2	1	3	4	1	1	0.5	3	2015	1	7	3	21.5	52	0	0	1	19155	4.485277778	1.408055556	0.285555556	0.7333333329999999	0.0	0.1	1	0.7466666670000001	2.8	4.08	0.0	0.311012
76547	16558	0	2	4	3	2	5	0.0	3	2015	1	8	4	17.5	67	0	1	1	2486	0.6841666670000001	0.2463888889999999	0.374722222	0.05	0.0	0.0	0	0.2175	0.0	0.58	0.0	0.241379
76579	16565	1	1	4	4	2	1	1.0	3	2015	1	8	4	15.5	31	0	1	1	6153	1.5075	0.457222222	0.397222222	0.133333333	0.113611111	0.1155555559999999	1	0.342222222	3.0	0.95	0.0	0.332792
76580	16565	2	0	4	4	2	1	1.0	3	2015	1	8	4	14.0	25	0	1	1	6153	1.484444444	0.446111111	0.399722222	0.133333333	0.123055556	0.166666667	1	0.3358333329999999	3.0	0.94	0.0	0.385443
76589	16568	1	0	3	1	6	1	1.0	3	2015	1	8	4	8.0	33	0	0	0	11495	2.641388889	0.744722222	0.138888889	0.316666667	0.0777777779999999	0.1166666669999999	1	0.691666667	5.4	2.1	10.5	0.598394
76593	16569	2	0	3	2	6	3	0.0	3	2015	1	8	4	7.666666667	14	1	0	0	990	0.244722222	0.077222222	0.138333333	0.0	0.113333333	0.0	0	0.088888889	0.0	0.22	10.5	0.24375
76598	16570	1	2	4	5	1	1	1.0	3	2015	1	8	4	15.0	42	0	1	2	2520	0.556111111	0.230277778	0.090833333	0.0	0.165	0.0	0	0.165277778	1.5	0.43	10.5	0.470588
76609	16571	1	2	4	3	6	5	0.0	3	2015	1	8	4	17.5	79	1	0	0	3620	0.877222222	0.231666667	0.097777778	0.0	0.2666666669999999	0.0	0	0.205277778	0.0	0.64	0.0	0.138024
76627	16576	0	5	1	5	6	1	1.0	3	2015	1	8	4	12.66666667	67	0	0	0	452	0.124722222	0.0711111109999999	0.093055556	0.016666667	0.0	0.0	0	0.072777778	2.4	0.13	10.5	0.259542
76632	16578	0	1	1	2	6	1	1.0	3	2015	1	9	5	8.75	39	1	0	0	384	0.1436111109999999	0.063888889	0.1016666669999999	0.0	0.023055556	0.0	0	0.056111111	1.5	0.11	0.0	0.0643564
76635	16578	2	0	4	2	6	5	0.0	3	2015	1	9	5	7.5	10	0	0	0	9501	2.376388889	0.738055556	0.0575	0.0	1.071388889	0.145277778	1	0.4588888889999999	0.0	1.44	0.0	0.216707
76636	16578	2	2	3	3	6	5	0.0	3	2015	1	9	5	14.5	10	0	0	0	1266	0.310277778	0.120277778	0.0213888889999999	0.0	0.083333333	0.0	0	0.086944444	0.0	0.2	0.0	0.159744
76637	16578	2	3	3	3	6	5	0.0	3	2015	1	9	5	15.25	10	0	0	0	1266	0.271111111	0.07	0.056944444	0.0	0.076666667	0.0	0	0.0847222219999999	0.0	0.2	0.0	0.0327869
76680	16590	0	0	4	4	1	1	1.0	3	2015	1	9	5	10.16666667	50	0	1	2	4370	0.930555556	0.3266666669999999	0.095555556	0.2666666669999999	0.0	0.0	0	0.315277778	2.4	0.74	0.0	0.621145
76706	16596	2	2	4	1	2	1	1.0	3	2015	1	9	5	14.75	25	1	1	1	4896	1.239166667	0.376666667	0.2794444439999999	0.0	0.416666667	0.0	0	0.261944444	1.5	0.8	0.0	0.271474
76715	16600	0	0	1	1	6	1	1.0	3	2015	1	9	5	9.0	40	0	1	0	552	0.193611111	0.067222222	0.090833333	0.0	0.0705555559999999	0.0	0	0.071666667	1.5	0.16	0.0	0.251938
76725	16602	0	0	3	1	6	1	1.0	3	2015	1	9	5	8.0	34	0	0	0	8967	2.281666667	0.722777778	0.092777778	0.283333333	0.5277777779999999	0.083333333	1	0.540555556	4.3	1.74	0.0	0.558068
76739	16605	1	0	4	1	1	1	1.0	3	2015	1	10	6	6.5	32	0	1	1	1528	0.42	0.150555556	0.047777778	0.0	0.113611111	0.0	0	0.116944444	1.5	0.32	0.0	0.1021379999999999
76756	16610	1	3	4	3	2	5	0.0	3	2015	1	10	6	21.41666667	73	0	1	2	1643	0.3877777779999999	0.114722222	0.113333333	0.0	0.054444444	0.0	0	0.0855555559999999	0.0	0.25	0.0	0.0616883
76767	16615	0	6	3	3	1	1	1.0	3	2015	1	10	6	0.0	26	1	1	2	10333	2.329722222	0.769444444	0.0975	0.416666667	0.0	0.133333333	1	0.5922222220000001	2.8	1.7	0.0	0.585835
76782	16618	0	7	4	3	2	5	0.0	3	2015	1	10	6	23.68333333	57	0	1	1	2185	0.534444444	0.1844444439999999	0.164722222	0.0	0.1036111109999999	0.0	0	0.1175	0.0	0.33	0.0	0.0898345
76801	16621	0	2	4	5	2	1	1.0	3	2015	1	10	6	10.5	28	1	1	1	2520	0.586944444	0.17	0.223055556	0.066666667	0.0	0.0	0	0.160555556	1.9	0.38	0.0	0.363322
76816	16622	1	2	4	3	1	1	1.0	3	2015	1	11	7	17.66666667	30	1	0	1	5292	1.2955555559999998	0.4033333329999999	0.108888889	0.0	0.431111111	0.0	0	0.303888889	1.5	0.97	0.0	0.329982
76825	16626	0	0	3	3	1	5	0.0	3	2015	1	11	7	11.5	68	0	1	1	5664	1.353611111	0.398611111	0.058888889	0.0	0.433333333	0.0	0	0.2975	0.0	0.99	0.0	0.260504
76834	16627	3	1	3	3	1	2	0.0	3	2015	1	11	7	17.25	16	1	0	1	7276	1.643888889	0.519166667	0.111388889	0.0	0.646944444	0.0	0	0.356388889	0.0	1.22	0.0	0.335931
76860	16633	1	5	1	5	1	1	1.0	3	2015	1	11	7	14.25	33	0	1	1	936	0.244166667	0.095	0.176666667	0.0	0.0847222219999999	0.0	0	0.144444444	1.5	0.42	0.0	0.155769
76867	16635	1	3	4	3	1	1	1.0	3	2015	1	11	7	12.0	54	1	1	1	5092	1.282222222	0.413888889	0.163611111	0.15	0.283333333	0.1166666669999999	1	0.3575	3.0	1.04	0.0	0.268842
76878	16639	0	0	3	1	6	1	1.0	3	2015	1	12	1	10.5	27	0	0	0	460	0.111666667	0.0461111109999999	0.03	0.0	0.032222222	0.0	0	0.039722222	1.5	0.08	0.0	0.251748
76887	16642	0	1	3	4	6	1	1.0	3	2015	1	12	1	18.5	34	0	0	0	1518	0.3963888889999999	0.140277778	0.1072222219999999	0.0	0.095	0.0	0	0.083611111	1.5	0.28	0.0	0.41196
76909	16647	1	6	4	2	1	1	1.0	3	2015	1	12	1	16.5	55	1	1	1	5433	1.3791666669999998	0.401944444	0.466111111	0.0	0.329722222	0.0	0	0.287777778	1.5	0.89	0.0	0.235521
76926	16650	0	1	4	1	5	1	1.0	3	2015	1	13	2	17.5	59	1	1	2	3328	0.799166667	0.254166667	0.286666667	0.0	0.206666667	0.0	0	0.155	1.5	0.69	0.0	0.116487
76929	16651	1	0	4	3	1	5	0.0	3	2015	1	13	2	13.5	73	0	1	2	588	0.223333333	0.142777778	0.060277778	0.0	0.0302777779999999	0.0	0	0.034166667	0.0	0.12	0.0	0.0162602
76943	16655	0	1	2	5	2	1	1.0	3	2015	1	13	2	8.916666667000001	51	0	1	2	9003	2.1	0.613611111	0.051666667	0.3	0.116388889	0.1166666669999999	1	0.6416666670000001	4.8	1.43	10.5	0.595238
76953	16657	0	1	4	3	2	5	0.0	3	2015	1	13	2	11.0	75	0	1	1	707	0.170555556	0.048611111	0.0777777779999999	0.0	0.020555556	0.0	0	0.036388889	0.0	0.1	0.0	0.2519079999999999
76962	16658	0	3	4	3	1	1	1.0	3	2015	1	13	2	21.0	56	0	1	1	2247	0.551944444	0.203055556	0.235	0.0	0.146944444	0.0	0	0.137777778	1.5	0.39	0.0	0.0282258
76974	16659	2	2	4	1	2	5	0.0	3	2015	1	13	2	21.0	10	0	0	1	2456	0.5197222220000001	0.131388889	0.053888889	0.0	0.1525	0.0	0	0.138333333	0.0	0.35	0.0	0.208835
76987	16664	0	2	3	4	1	1	1.0	3	2015	1	13	2	15.25	58	1	1	1	7764	1.978333333	0.668611111	0.213888889	0.433333333	0.0	0.183333333	2	0.573888889	2.4	1.58	0.0	0.60213
76993	16664	2	1	3	2	1	3	0.0	3	2015	1	13	2	15.83333333	12	0	0	1	10522	2.299444444	0.6775	0.417777778	0.283333333	0.0	0.0	0	0.590833333	1.45	1.73	0.0	0.445698
76994	16665	0	0	3	4	1	5	0.0	3	2015	1	13	2	10.0	65	0	1	2	4903	1.215277778	0.456666667	0.150555556	0.2166666669999999	0.0	0.0	0	0.441388889	0.0	1.1	10.5	0.8464440000000001
77017	16668	0	1	4	5	1	1	1.0	3	2015	1	14	3	7.55	51	1	1	2	5183	1.131666667	0.3358333329999999	0.182222222	0.0	0.328333333	0.183333333	1	0.233611111	3.0	0.78	0.0	0.155767
77050	16675	1	0	3	1	6	1	1.0	3	2015	1	14	3	6.5	34	0	0	0	6728	1.545833333	0.545277778	0.093888889	0.0	0.49	0.066666667	1	0.515555556	3.0	1.18	10.5	0.558728
77051	16676	0	0	4	3	1	1	1.0	3	2015	1	14	3	17.75	49	0	1	1	3414	1.049166667	0.371944444	0.1022222219999999	0.0	0.296944444	0.194722222	1	0.222222222	3.0	0.71	0.0	0.11625
77107	16688	0	0	3	1	6	1	1.0	3	2015	1	15	4	8.25	44	1	0	0	3032	0.805277778	0.295277778	0.238611111	0.0	0.183333333	0.0	0	0.198333333	1.5	0.56	0.0	0.396359
77146	16696	2	1	1	2	6	5	0.0	3	2015	1	15	4	15.41666667	6	0	0	0	295	0.082777778	0.0425	0.049722222	0.0	0.031111111	0.0	0	0.033055556	0.0	0.06	10.5	0.277311
77150	16698	1	1	3	3	1	1	1.0	3	2015	1	15	4	11.0	61	1	1	1	856	0.2225	0.074722222	0.1769444439999999	0.0	0.030555556	0.0	0	0.130555556	1.5	0.24	10.5	0.47234
77151	16699	0	0	1	2	6	1	1.0	3	2015	1	15	4	13.0	24	0	1	0	1060	0.273611111	0.138888889	0.168888889	0.016666667	0.0	0.0	0	0.223333333	2.4	0.4	10.5	0.6305970000000001
77172	16704	0	1	3	1	1	1	1.0	3	2015	1	15	4	18.0	50	0	1	1	8360	2.022777778	0.6777777779999999	0.183055556	0.35	0.1844444439999999	0.1	1	0.593888889	4.8	1.53	10.5	0.6426569999999999
77190	16708	3	2	1	3	6	3	0.0	3	2015	1	16	5	15.66666667	15	1	0	0	473	0.114722222	0.043888889	0.046666667	0.0	0.03	0.0	0	0.0375	0.0	0.08	0.0	0.2
77198	16712	0	0	4	3	1	5	0.0	3	2015	1	16	5	12.0	73	1	1	2	1947	0.510555556	0.156944444	0.224722222	0.0	0.09	0.0	0	0.170833333	0.0	0.44	0.0	0.130081
77204	16714	1	0	3	4	1	4	0.5	3	2015	1	16	5	8.166666667000001	24	1	1	1	8559	1.999722222	0.6175	0.3266666669999999	0.283333333	0.0	0.0	0	0.609722222	2.35	1.56	10.5	0.657859
77220	16717	4	0	1	2	2	3	0.0	3	2015	1	16	5	8.416666667000001	11	1	0	1	622	0.471388889	0.126388889	0.267777778	0.0	0.136666667	0.0	0	0.211388889	0.0	0.41	0.0	0.379763
77248	16722	0	2	3	4	6	4	0.5	3	2015	1	16	5	11.0	40	1	1	0	3597	0.8925	0.336944444	0.058333333	0.0	0.184166667	0.0	0	0.139166667	0.75	0.5	0.0	0.155689
77257	16722	2	0	4	3	6	5	0.0	3	2015	1	16	5	12.0	83	1	1	0	18473	4.279444444	1.246388889	0.351666667	0.416666667	0.533333333	0.1166666669999999	1	1.146944444	0.0	4.25	0.0	0.485105
77258	16723	0	0	4	3	1	5	0.0	3	2015	1	16	5	13.5	73	1	1	2	1535	0.428055556	0.161388889	0.130833333	0.0	0.118888889	0.0	0	0.15	0.0	0.35	0.0	0.344444
77283	16731	0	0	3	3	2	1	1.0	3	2015	1	17	6	11.0	35	1	0	1	2202	0.596666667	0.202777778	0.083888889	0.0	0.194444444	0.0	0	0.1411111109999999	1.5	0.34	0.0	0.183071
77284	16731	0	1	1	5	2	1	1.0	3	2015	1	17	6	13.0	35	1	0	1	249	0.108333333	0.0388888889999999	0.0875	0.0	0.018888889	0.0	0	0.055555556	1.5	0.08	0.0	0.135
77343	16742	1	2	1	3	2	1	1.0	3	2015	1	17	6	13.0	29	0	1	1	903	0.197222222	0.0525	0.053055556	0.0	0.033333333	0.0	0	0.078611111	1.5	0.15	0.0	0.374558
77346	16742	1	6	1	3	2	1	1.0	3	2015	1	17	6	20.0	29	0	1	1	1367	0.3469444439999999	0.102777778	0.198333333	0.0	0.1066666669999999	0.0	0	0.072222222	1.5	0.19	0.0	0.1
77392	16755	0	0	4	3	5	1	1.0	3	2015	1	18	7	12.0	41	1	1	2	817	0.187222222	0.053888889	0.074444444	0.0	0.0252777779999999	0.0	0	0.0536111109999999	1.5	0.19	0.0	0.134715
77422	16763	1	1	4	3	1	1	1.0	3	2015	1	18	7	16.08333333	59	1	1	2	739	0.225555556	0.061388889	0.135	0.0	0.0194444439999999	0.0	0	0.056666667	1.5	0.17	0.0	0.0490195999999999
77423	16764	0	3	1	3	1	1	1.0	3	2015	1	18	7	14.75	58	0	1	2	1308	0.586388889	0.139166667	0.436944444	0.0	0.033333333	0.0	0	0.161666667	1.5	0.65	0.0	0.1443299999999999
77467	16775	0	2	3	3	6	5	0.0	3	2015	1	19	1	8.916666667000001	25	1	0	0	716	0.193611111	0.0536111109999999	0.099722222	0.0	0.026388889	0.0	0	0.047777778	0.0	0.13	0.0	0.7209300000000001
77474	16778	0	1	4	1	2	1	1.0	3	2015	1	19	1	17.5	62	0	1	2	19518	4.746944444	1.589444444	0.098055556	0.433333333	0.973333333	0.233333333	2	1.0725	6.3	3.51	0.0	0.398342
77476	16779	1	1	1	5	6	1	1.0	3	2015	1	20	2	18.33333333	43	0	0	0	1725	0.670277778	0.2325	0.131944444	0.0	0.28	0.0	0	0.220277778	1.5	0.49	0.0	0.29256
77489	16780	4	0	4	2	1	3	0.0	3	2015	1	20	2	8.0	13	1	0	1	3754	0.951111111	0.306111111	0.236111111	0.0	0.283333333	0.0	0	0.299166667	0.0	0.78	0.0	0.291551
77494	16780	5	2	4	2	1	5	0.0	3	2015	1	20	2	15.5	10	0	0	1	5957	1.4727777780000002	0.451944444	0.259722222	0.0	0.533611111	0.0	0	0.405555556	0.0	1.3	0.0	0.4212329999999999
77501	16781	0	0	1	3	5	1	1.0	3	2015	1	20	2	11.5	42	1	1	1	676	0.2713888889999999	0.0675	0.226666667	0.0	0.0313888889999999	0.0	0	0.070833333	1.5	0.25	0.0	0.137255
77515	16782	1	0	4	3	2	1	1.0	3	2015	1	20	2	19.0	58	0	1	1	11314	2.647222222	0.7475	0.370555556	0.533333333	0.0	0.0	0	0.599722222	1.5	1.67	0.0	0.3385829999999999
77529	16788	0	0	4	1	1	1	1.0	3	2015	1	20	2	7.25	46	1	1	2	9733	2.419166667	0.7494444440000001	0.174166667	0.2166666669999999	0.370555556	0.146388889	1	0.567222222	4.4	1.71	0.0	0.521547
77563	16792	3	1	1	2	1	5	0.0	3	2015	1	20	2	15.33333333	9	1	0	2	686	0.251944444	0.089444444	0.116111111	0.0	0.055	0.0	0	0.068611111	0.0	0.19	0.0	0.0364371999999999
77564	16793	0	0	3	3	1	5	0.0	3	2015	1	20	2	15.0	76	1	0	1	895	0.1863888889999999	0.0502777779999999	0.066944444	0.0	0.041111111	0.0	0	0.074166667	0.0	0.16	0.0	0.5355810000000001
77584	16795	2	0	4	2	1	2	0.0	3	2015	1	20	2	8.0	16	1	0	2	5356	1.371111111	0.483888889	0.538055556	0.083333333	0.0	0.0	0	0.330833333	0.85	1.09	0.0	0.235936
77611	16803	1	4	1	3	2	1	1.0	3	2015	1	20	2	15.0	35	1	1	2	826	0.2094444439999999	0.107777778	0.159722222	0.0	0.031111111	0.0	0	0.069166667	1.5	0.15	0.0	0.409639
77612	16804	0	0	3	1	6	1	1.0	3	2015	1	21	3	13.25	28	0	0	0	13354	3.152222222	0.883055556	0.251944444	0.6	0.0	0.083333333	1	0.6366666670000001	2.8	2.05	0.0	0.675393
77661	16813	2	1	1	2	1	4	0.5	3	2015	1	21	3	16.25	19	1	0	1	1079	0.262777778	0.083333333	0.098055556	0.0	0.193333333	0.0	0	0.109722222	0.75	0.25	0.0	0.346835
77681	16819	4	0	3	2	6	5	0.0	3	2015	1	21	3	8.0	8	1	0	0	3235	0.812777778	0.265277778	0.291111111	0.0	0.2125	0.0	0	0.256111111	0.0	0.61	0.0	0.417571
77702	16825	0	0	3	4	6	1	1.0	3	2015	1	22	4	7.5	42	0	0	0	4068	1.090833333	0.366666667	0.165	0.0	0.245833333	0.0	0	0.2119444439999999	1.5	0.65	0.0	0.317169
77751	16838	0	0	3	4	6	1	1.0	3	2015	1	23	5	9.5	34	1	0	0	4023	0.928611111	0.345555556	0.23	0.0	0.144444444	0.0	0	0.208333333	1.5	0.65	0.0	0.178667
77758	16839	0	1	3	4	6	1	1.0	3	2015	1	23	5	15.0	30	1	0	0	7840	1.880277778	0.586666667	0.160555556	0.0	0.8341666670000001	0.0	0	0.563611111	1.5	1.42	0.0	0.265648
77764	16841	0	0	1	3	1	1	1.0	3	2015	1	23	5	12.0	27	1	1	1	1159	0.315	0.095	0.079722222	0.0	0.088888889	0.0	0	0.078611111	1.5	0.22	0.0	0.381625
77782	16845	0	2	4	3	1	5	0.0	3	2015	1	23	5	16.0	65	0	1	2	2040	0.5166666670000001	0.138611111	0.389722222	0.0	0.053055556	0.0	0	0.159722222	0.0	0.44	0.0	0.0591304
77786	16846	0	0	3	4	1	1	1.0	3	2015	1	23	5	8.25	50	1	1	1	15596	3.665555556	1.196111111	0.200833333	0.783333333	0.083333333	0.2166666669999999	2	0.7869444440000001	6.2	2.46	0.0	0.454995
77810	16853	0	2	3	3	6	1	1.0	3	2015	1	23	5	19.66666667	61	0	1	0	1678	0.4525	0.123888889	0.108333333	0.0	0.129722222	0.0	0	0.146666667	1.5	0.32	0.0	0.289773
77817	16854	2	0	1	2	6	3	0.0	3	2015	1	23	5	8.333333332999999	11	0	0	0	1008	0.2641666669999999	0.0922222219999999	0.196944444	0.0	0.088888889	0.0	0	0.090555556	0.0	0.2	0.0	0.0613496999999999
77818	16854	2	1	1	2	6	3	0.0	3	2015	1	23	5	16.51666667	11	0	0	0	1008	0.262222222	0.089444444	0.124444444	0.0	0.1016666669999999	0.0	0	0.106944444	0.0	0.27	0.0	0.293507
77876	16865	1	1	1	3	1	2	0.0	3	2015	1	24	6	14.5	17	0	0	2	1443	0.544722222	0.138611111	0.384166667	0.0	0.1175	0.0	0	0.086944444	0.0	0.31	0.0	0.242812
77918	16872	0	1	3	3	6	5	0.0	3	2015	1	24	6	11.58333333	78	1	0	0	980	0.2347222219999999	0.091944444	0.096111111	0.0	0.0925	0.0	0	0.088333333	0.0	0.2	0.0	0.2075469999999999
77936	16878	0	1	4	5	6	1	1.0	3	2015	1	24	6	18.5	34	1	1	0	4953	1.249444444	0.4725	0.363611111	0.133333333	0.0	0.0	0	0.424166667	2.4	0.98	0.0	0.7039949999999999
77944	16879	1	3	4	3	2	1	1.0	3	2015	1	24	6	18.5	42	1	1	2	1459	0.400277778	0.154444444	0.117777778	0.0	0.165833333	0.0	0	0.131111111	1.5	0.26	0.0	0.205508
77956	16883	1	1	4	3	1	5	0.0	3	2015	1	25	7	16.0	74	0	1	1	10667	2.297222222	0.67	0.1166666669999999	0.0	0.6083333329999999	0.25	1	0.406111111	0.0	1.49	0.0	0.207934
77959	16884	0	0	3	4	6	1	1.0	3	2015	1	25	7	6.0	34	0	0	0	9923	2.3	0.7163888890000001	0.1625	0.0	0.7588888890000001	0.0841666669999999	1	0.445	3.0	1.52	0.0	0.174157
77977	16888	1	0	4	3	1	5	0.0	3	2015	1	25	7	11.0	73	1	1	1	3471	0.8613888890000001	0.2347222219999999	0.269444444	0.0	0.225	0.0	0	0.216111111	0.0	0.63	0.0	0.172237
77982	16890	2	0	3	3	2	5	0.0	3	2015	1	25	7	12.0	5	0	0	1	1381	0.366388889	0.120277778	0.092777778	0.0	0.1	0.0	0	0.1436111109999999	0.0	0.33	0.0	0.270793
77999	16894	0	5	1	5	1	1	1.0	3	2015	1	25	7	13.16666667	45	1	1	2	451	0.127777778	0.0461111109999999	0.065277778	0.0	0.0233333329999999	0.0	0	0.076111111	1.5	0.23	0.0	0.2627739999999999
78016	16896	0	2	2	5	6	4	1.0	3	2015	1	25	7	17.0	62	0	1	0	2601	0.6869444440000001	0.250555556	0.134166667	0.1	0.0	0.0	0	0.2344444439999999	1.6	0.55	0.0	0.618483
78028	16898	4	0	1	2	2	2	0.0	3	2015	1	26	1	8.5	17	1	0	1	584	0.203333333	0.0825	0.125	0.0	0.049444444	0.0	0	0.069444444	0.0	0.13	0.0	0.16
78040	16901	0	0	3	3	6	5	0.0	3	2015	1	26	1	11.0	87	0	1	0	2906	0.6311111110000001	0.155	0.128333333	0.0	0.219444444	0.0	0	0.143888889	0.0	0.46	0.0	0.362934
78048	16903	0	2	4	2	1	1	1.0	3	2015	1	26	1	8.183333333	41	0	1	2	1809	0.5563888889999999	0.171666667	0.109166667	0.0	0.199166667	0.0	0	0.196944444	1.5	0.47	0.0	0.282087
78053	16903	2	1	4	5	1	3	0.0	3	2015	1	26	1	8.066666667	15	1	0	2	1382	0.449722222	0.141666667	0.223055556	0.0	0.039722222	0.0	0	0.129444444	0.0	0.35	0.0	0.251073
78072	16909	2	1	4	2	1	3	0.0	3	2015	1	26	1	15.5	14	1	0	2	1681	0.487777778	0.1425	0.315833333	0.0	0.0866666669999999	0.0	0	0.115	0.0	0.33	0.0	0.031401
78124	16918	2	0	3	3	6	1	1.0	3	2015	1	26	1	10.0	59	1	0	0	2208	0.525555556	0.148055556	0.0847222219999999	0.0	0.163333333	0.0	0	0.162777778	1.5	0.4	0.0	0.412969
78148	16925	1	0	3	3	1	1	1.0	3	2015	1	27	2	17.5	19	1	0	1	5418	1.313611111	0.346388889	0.419722222	0.0	0.275277778	0.0	0	0.281111111	1.5	0.89	0.0	0.421937
78154	16927	0	0	3	1	1	1	1.0	3	2015	1	27	2	8.083333332999999	44	0	1	2	20349	4.754722222	1.550277778	0.166388889	0.433333333	0.3888888889999999	0.2666666669999999	2	1.256666667	8.09	3.57	0.0	0.53603
78160	16929	0	1	3	5	1	1	1.0	3	2015	1	27	2	12.83333333	50	0	1	1	15380	3.451388889	1.095	0.065555556	0.533333333	0.514444444	0.208333333	2	0.898333333	5.1	2.57	0.0	0.575448
78185	16934	1	1	3	1	6	1	1.0	3	2015	1	27	2	19.5	27	1	1	0	6347	1.5675	0.586666667	0.13	0.3	0.0	0.1	1	0.3875	2.4	1.24	0.0	0.551971
78193	16936	0	1	4	3	6	5	0.0	3	2015	1	27	2	12.66666667	91	0	0	0	780	0.19	0.081944444	0.109444444	0.0	0.033333333	0.0	0	0.058888889	0.0	0.13	0.0	0.25
78216	16943	0	4	4	2	1	1	1.0	3	2015	1	27	2	15.66666667	43	1	1	2	5563	1.516666667	0.454166667	0.326111111	0.066666667	0.052222222	0.2	1	0.255555556	3.2	0.94	0.0	0.0771738999999999
78217	16943	1	0	3	1	1	1	1.0	3	2015	1	27	2	7.5	45	0	1	2	22500	5.162777778	1.658888889	0.162222222	0.783333333	0.045555556	0.15	1	1.4102777780000002	5.4	3.89	0.0	0.714004
78242	16949	3	0	4	2	2	3	0.0	3	2015	1	28	3	8.166666667000001	13	1	0	1	4125	1.236388889	0.422222222	0.3952777779999999	0.25	0.0	0.15	1	0.39	1.25	0.87	0.0	0.555556
78254	16952	0	5	4	5	1	1	1.0	3	2015	1	28	3	22.0	56	0	1	2	1766	0.376944444	0.091388889	0.0	0.0	0.05	0.0	0	0.0505555559999999	1.5	0.22	0.0	0.0384615
78261	16953	1	5	4	4	5	1	1.0	3	2015	1	28	3	21.0	33	0	1	2	4291	1.221388889	0.391111111	0.0608333329999999	0.0	0.363888889	0.151666667	1	0.2119444439999999	3.0	1.08	0.0	0.1087809999999999
78285	16960	1	1	1	5	6	4	1.0	3	2015	1	28	3	17.5	36	1	0	0	1043	0.271666667	0.120833333	0.0861111109999999	0.0	0.1222222219999999	0.0	0	0.123333333	1.5	0.24	0.0	0.8761260000000001
78317	16968	1	5	4	3	1	1	1.0	3	2015	1	29	4	16.0	60	1	1	1	4806	1.210277778	0.3358333329999999	0.156111111	0.0	0.376666667	0.0	0	0.314722222	1.5	1.05	0.0	0.42895
78319	16970	1	0	1	3	1	1	1.0	3	2015	1	29	4	22.0	25	0	1	1	933	0.221944444	0.093333333	0.069444444	0.0	0.0461111109999999	0.0	0	0.152777778	1.5	0.41	0.0	0.06
78330	16973	0	3	1	3	6	1	1.0	3	2015	1	29	4	21.0	18	1	0	0	969	0.256944444	0.09	0.053055556	0.0	0.1266666669999999	0.0	0	0.079166667	1.5	0.19	0.0	0.1649119999999999
78358	16979	2	0	4	3	1	1	1.0	3	2015	1	30	5	11.66666667	22	1	0	1	5595	1.436111111	0.570555556	0.244166667	0.0	0.25	0.0	0	0.257222222	1.5	0.97	0.0	0.12743
